user_id,date_transaction,revenue,product_category
user_534,2024-04-24,166.17,Clothing
user_285,2024-03-17,416.83,Electronics
user_574,2024-05-21,314.43,Clothing
user_381,2024-05-01,400.7,Electronics
user_185,2024-05-04,29.43,Toys
user_338,2024-03-06,359.39,Clothing
user_664,2024-05-02,465.6,Clothing
user_388,2024-04-24,13.14,Home
user_234,2024-05-23,6.4,Home
user_338,2024-04-21,437.59,Clothing
user_692,2024-05-06,12.17,Books
user_547,2024-05-27,182.57,Electronics
user_173,2024-03-14,91.55,Toys
user_508,2024-05-16,495.11,Clothing
user_400,2024-03-10,365.07,Electronics
user_154,2024-04-01,406.66,Clothing
user_325,2024-04-15,7.5,Books
user_435,2024-05-11,377.26,Clothing
user_82,2024-04-11,8.18,Toys
user_469,2024-05-17,36.79,Home
user_552,2024-04-11,398.92,Electronics
user_435,2024-03-23,424.07,Clothing
user_605,2024-04-25,41.19,Books
user_214,2024-04-15,298.67,Clothing
user_629,2024-05-28,37.77,Books
user_580,2024-03-26,341.16,Electronics
user_321,2024-03-20,283.49,Clothing
user_680,2024-04-25,357.85,Clothing
user_679,2024-03-13,311.51,Electronics
user_301,2024-03-15,406.09,Electronics
user_171,2024-03-30,219.43,Electronics
user_341,2024-04-15,22.87,Books
user_473,2024-04-23,95.25,Books
user_612,2024-04-20,315.56,Electronics
user_340,2024-04-25,402.7,Electronics
user_680,2024-03-04,489.64,Clothing
user_270,2024-03-05,22.61,Home
user_680,2024-04-18,135.65,Electronics
user_551,2024-04-26,124.92,Electronics
user_491,2024-03-22,281.15,Clothing
user_51,2024-05-15,174.87,Electronics
user_214,2024-05-09,266.48,Electronics
user_361,2024-03-01,5.69,Home
user_457,2024-04-24,143.92,Electronics
user_424,2024-03-25,127.46,Clothing
user_451,2024-03-18,185.73,Electronics
user_622,2024-03-20,64.52,Toys
user_110,2024-05-20,63.92,Home
user_687,2024-04-19,220.67,Electronics
user_122,2024-04-29,92.2,Books
user_335,2024-05-16,354.78,Electronics
user_705,2024-05-15,467.2,Clothing
user_682,2024-04-19,476.42,Clothing
user_396,2024-03-08,450.41,Clothing
user_337,2024-03-29,141.45,Electronics
user_678,2024-03-16,398.18,Electronics
user_36,2024-04-30,354.37,Electronics
user_104,2024-03-13,279.61,Clothing
user_571,2024-05-31,215.15,Electronics
user_464,2024-04-06,345.39,Clothing
user_677,2024-03-02,66.92,Toys
user_555,2024-03-13,468.42,Clothing
user_678,2024-03-11,409.18,Clothing
user_301,2024-03-23,387.85,Clothing
user_583,2024-05-29,140.05,Electronics
user_518,2024-04-10,60.09,Home
user_694,2024-03-31,182.2,Electronics
user_636,2024-03-26,448.18,Clothing
user_381,2024-04-05,274.74,Clothing
user_26,2024-05-01,38.24,Toys
user_251,2024-04-01,53.97,Books
user_158,2024-04-24,27.48,Home
user_168,2024-04-06,137.57,Electronics
user_240,2024-04-28,244.54,Electronics
user_90,2024-05-27,452.31,Clothing
user_396,2024-05-06,367.19,Electronics
user_583,2024-03-08,100.95,Clothing
user_477,2024-04-08,11.13,Home
user_400,2024-03-02,160.37,Electronics
user_322,2024-05-04,195.77,Electronics
user_214,2024-05-04,319.04,Clothing
user_303,2024-03-27,41.2,Toys
user_437,2024-03-26,201.34,Electronics
user_273,2024-05-16,373.83,Electronics
user_662,2024-05-13,202.27,Electronics
user_193,2024-05-26,266.1,Clothing
user_31,2024-04-19,74.27,Books
user_401,2024-03-21,296.95,Clothing
user_87,2024-05-01,454.7,Clothing
user_144,2024-05-12,111.94,Clothing
user_178,2024-05-25,178.4,Electronics
user_301,2024-04-11,241.6,Clothing
user_564,2024-03-17,108.57,Clothing
user_19,2024-05-02,451.97,Clothing
user_241,2024-04-26,22.65,Home
user_451,2024-05-08,111.92,Clothing
user_630,2024-03-15,338.55,Clothing
user_79,2024-03-03,458.71,Electronics
user_265,2024-04-18,448.51,Electronics
user_75,2024-05-21,203.91,Clothing
user_286,2024-05-08,239.15,Electronics
user_241,2024-05-22,44.72,Home
user_351,2024-04-06,9.62,Toys
user_637,2024-05-12,398.66,Electronics
user_116,2024-03-09,68.5,Home
user_20,2024-05-09,317.79,Electronics
user_515,2024-03-08,387.6,Electronics
user_105,2024-04-23,82.09,Books
user_447,2024-05-03,249.99,Electronics
user_41,2024-03-15,146.81,Clothing
user_240,2024-03-26,254.42,Clothing
user_281,2024-04-06,325.04,Electronics
user_40,2024-05-21,139.22,Electronics
user_643,2024-04-27,29.01,Toys
user_396,2024-03-04,312.39,Electronics
user_29,2024-05-20,323.46,Clothing
user_704,2024-03-16,47.16,Books
user_323,2024-04-21,164.88,Electronics
user_401,2024-04-15,158.52,Clothing
user_592,2024-05-21,208.88,Clothing
user_634,2024-04-01,19.0,Home
user_340,2024-05-02,380.18,Electronics
user_199,2024-05-26,283.67,Electronics
user_588,2024-04-08,336.16,Electronics
user_574,2024-05-14,423.58,Electronics
user_652,2024-05-25,38.33,Home
user_428,2024-05-22,119.71,Electronics
user_679,2024-03-27,154.56,Clothing
user_607,2024-03-16,47.4,Toys
user_271,2024-04-29,474.39,Clothing
user_433,2024-03-04,289.86,Clothing
user_641,2024-04-22,330.39,Electronics
user_362,2024-05-10,201.56,Electronics
user_244,2024-05-12,77.93,Home
user_686,2024-04-21,110.94,Electronics
user_19,2024-05-13,488.24,Clothing
user_280,2024-04-24,408.35,Clothing
user_464,2024-05-21,418.32,Electronics
user_679,2024-04-13,164.81,Clothing
user_671,2024-03-04,81.19,Home
user_193,2024-03-18,253.78,Electronics
user_630,2024-05-10,464.82,Electronics
user_396,2024-05-23,270.34,Electronics
user_163,2024-04-28,64.98,Books
user_282,2024-03-03,116.81,Clothing
user_258,2024-03-06,298.95,Electronics
user_602,2024-04-15,52.1,Home
user_101,2024-04-18,38.74,Books
user_322,2024-05-20,487.54,Clothing
user_49,2024-04-01,249.16,Clothing
user_627,2024-05-09,462.03,Electronics
user_583,2024-03-04,490.02,Clothing
user_679,2024-05-25,185.86,Electronics
user_212,2024-03-19,243.5,Electronics
user_615,2024-04-03,215.13,Electronics
user_214,2024-03-21,466.41,Electronics
user_503,2024-05-18,222.21,Electronics
user_343,2024-04-26,54.0,Books
user_159,2024-05-18,29.92,Toys
user_84,2024-05-01,62.83,Toys
user_49,2024-05-16,382.41,Electronics
user_572,2024-04-04,46.98,Toys
user_255,2024-03-12,71.55,Home
user_323,2024-05-08,185.56,Electronics
user_695,2024-04-02,10.24,Books
user_398,2024-03-03,374.05,Clothing
user_530,2024-04-26,461.25,Electronics
user_49,2024-03-02,356.34,Clothing
user_612,2024-03-11,400.09,Clothing
user_477,2024-03-09,53.04,Home
user_625,2024-05-03,64.47,Toys
user_42,2024-05-07,89.71,Home
user_123,2024-05-10,55.95,Books
user_273,2024-03-29,491.6,Clothing
user_360,2024-03-15,16.94,Home
user_630,2024-03-27,473.12,Electronics
user_62,2024-03-15,305.48,Electronics
user_584,2024-04-15,25.56,Home
user_300,2024-05-03,62.29,Books
user_437,2024-04-06,360.63,Electronics
user_433,2024-03-09,479.58,Electronics
user_691,2024-05-01,270.78,Clothing
user_503,2024-04-25,440.6,Clothing
user_337,2024-04-02,193.31,Electronics
user_427,2024-04-14,470.56,Electronics
user_446,2024-03-08,331.99,Clothing
user_644,2024-04-11,47.94,Books
user_258,2024-05-08,390.22,Clothing
user_678,2024-05-24,274.28,Electronics
user_616,2024-05-10,20.18,Books
user_330,2024-05-30,32.09,Books
user_335,2024-03-06,422.98,Clothing
user_160,2024-05-26,335.33,Electronics
user_65,2024-03-25,152.63,Electronics
user_27,2024-05-02,441.43,Clothing
user_291,2024-04-27,95.51,Books
user_300,2024-04-10,92.27,Books
user_157,2024-04-25,225.96,Electronics
user_502,2024-03-09,152.51,Clothing
user_593,2024-05-29,111.72,Clothing
user_178,2024-04-13,168.69,Clothing
user_605,2024-04-28,42.26,Books
user_283,2024-04-13,402.2,Clothing
user_580,2024-04-10,375.91,Clothing
user_615,2024-05-28,127.12,Clothing
user_195,2024-03-01,330.55,Electronics
user_139,2024-04-07,146.84,Electronics
user_10,2024-05-07,249.77,Clothing
user_573,2024-04-16,64.97,Books
user_320,2024-05-22,166.25,Electronics
user_362,2024-05-07,137.59,Clothing
user_385,2024-05-14,98.13,Toys
user_564,2024-04-05,256.8,Electronics
user_240,2024-05-28,342.54,Electronics
user_555,2024-04-20,485.32,Clothing
user_281,2024-03-19,432.81,Electronics
user_281,2024-03-07,296.29,Clothing
user_537,2024-04-27,142.27,Clothing
user_496,2024-04-25,81.29,Toys
user_155,2024-05-21,283.49,Clothing
user_186,2024-05-12,6.61,Books
user_232,2024-04-26,86.3,Toys
user_373,2024-03-03,485.46,Electronics
user_515,2024-05-17,355.86,Electronics
user_192,2024-03-24,175.49,Electronics
user_615,2024-05-18,316.12,Electronics
user_274,2024-05-08,11.7,Books
user_687,2024-05-08,356.1,Electronics
user_410,2024-03-23,61.82,Toys
user_86,2024-04-27,142.14,Clothing
user_118,2024-05-31,119.62,Clothing
user_433,2024-05-15,413.82,Electronics
user_301,2024-05-01,422.92,Clothing
user_654,2024-05-10,87.69,Home
user_17,2024-03-10,71.95,Home
user_625,2024-05-15,9.39,Books
user_320,2024-05-23,361.06,Electronics
user_503,2024-04-17,227.34,Electronics
user_18,2024-05-31,250.39,Clothing
user_347,2024-05-18,50.38,Home
user_529,2024-04-16,9.55,Toys
user_628,2024-04-04,20.35,Toys
user_624,2024-05-27,418.36,Clothing
user_503,2024-04-08,360.37,Clothing
user_555,2024-03-11,138.86,Clothing
user_228,2024-03-31,270.54,Electronics
user_75,2024-03-30,151.14,Clothing
user_111,2024-03-04,378.38,Clothing
user_265,2024-03-10,183.65,Electronics
user_451,2024-03-14,392.52,Electronics
user_440,2024-03-29,127.74,Electronics
user_418,2024-04-05,5.13,Toys
user_382,2024-05-05,10.19,Home
user_142,2024-05-23,29.56,Home
user_647,2024-03-22,191.9,Electronics
user_458,2024-03-05,254.07,Electronics
user_572,2024-05-26,59.28,Books
user_625,2024-03-09,76.67,Toys
user_34,2024-05-17,73.44,Books
user_661,2024-03-03,140.4,Electronics
user_364,2024-05-13,339.63,Clothing
user_438,2024-05-25,38.32,Home
user_535,2024-03-20,123.7,Clothing
user_491,2024-05-28,448.89,Electronics
user_675,2024-05-17,438.85,Clothing
user_20,2024-04-23,466.83,Electronics
user_314,2024-04-27,187.45,Clothing
user_199,2024-05-31,481.79,Clothing
user_428,2024-05-29,128.06,Clothing
user_49,2024-05-22,322.05,Clothing
user_231,2024-04-15,262.15,Electronics
user_195,2024-03-29,121.57,Electronics
user_359,2024-03-25,201.39,Clothing
user_433,2024-05-10,391.48,Clothing
user_150,2024-05-25,74.5,Books
user_475,2024-03-15,249.49,Clothing
user_683,2024-03-16,350.77,Electronics
user_111,2024-03-13,121.26,Clothing
user_203,2024-03-28,83.38,Books
user_40,2024-03-12,459.39,Clothing
user_456,2024-04-06,96.23,Home
user_552,2024-04-01,136.61,Clothing
user_29,2024-05-05,111.42,Clothing
user_48,2024-04-18,473.89,Electronics
user_454,2024-04-27,26.56,Toys
user_129,2024-04-24,76.44,Toys
user_139,2024-05-06,338.24,Electronics
user_649,2024-03-22,85.44,Toys
user_18,2024-05-08,254.33,Clothing
user_505,2024-03-26,226.75,Electronics
user_15,2024-03-10,229.49,Electronics
user_154,2024-05-25,355.06,Electronics
user_214,2024-05-18,436.67,Electronics
user_526,2024-04-19,205.16,Electronics
user_359,2024-03-03,172.22,Electronics
user_23,2024-05-16,93.55,Home
user_352,2024-04-27,6.72,Toys
user_442,2024-05-21,21.5,Books
user_77,2024-05-27,89.68,Books
user_288,2024-03-26,19.5,Toys
user_143,2024-03-09,79.38,Books
user_487,2024-04-02,449.24,Clothing
user_110,2024-03-23,97.64,Books
user_421,2024-04-24,428.33,Electronics
user_321,2024-04-08,101.66,Clothing
user_193,2024-05-11,430.7,Electronics
user_684,2024-03-31,333.62,Clothing
user_217,2024-04-14,90.88,Books
user_527,2024-04-14,470.14,Electronics
user_647,2024-03-24,331.26,Electronics
user_538,2024-04-19,367.54,Clothing
user_564,2024-05-12,332.21,Electronics
user_502,2024-04-04,491.63,Clothing
user_593,2024-04-19,421.49,Electronics
user_194,2024-04-10,324.33,Electronics
user_199,2024-04-18,497.26,Electronics
user_460,2024-05-27,92.36,Toys
user_354,2024-04-23,58.95,Books
user_121,2024-05-23,91.89,Books
user_172,2024-04-03,263.52,Clothing
user_594,2024-04-30,51.63,Home
user_635,2024-04-10,248.07,Clothing
user_661,2024-03-12,271.57,Electronics
user_100,2024-04-04,16.06,Toys
user_3,2024-03-15,125.4,Clothing
user_155,2024-04-06,440.44,Clothing
user_38,2024-03-02,48.58,Home
user_508,2024-03-21,411.04,Clothing
user_150,2024-05-28,38.71,Toys
user_574,2024-04-07,313.45,Clothing
user_539,2024-04-29,21.3,Books
user_589,2024-03-05,427.96,Electronics
user_345,2024-03-22,82.39,Home
user_346,2024-05-26,68.68,Home
user_555,2024-03-31,138.11,Clothing
user_362,2024-05-02,202.95,Electronics
user_121,2024-05-14,43.34,Books
user_134,2024-03-16,115.22,Electronics
user_564,2024-05-05,457.28,Electronics
user_271,2024-04-28,383.03,Electronics
user_564,2024-05-13,441.78,Clothing
user_403,2024-05-12,378.2,Electronics
user_702,2024-03-07,453.56,Electronics
user_193,2024-03-20,236.85,Clothing
user_516,2024-04-27,27.85,Toys
user_547,2024-04-23,250.31,Clothing
user_415,2024-03-13,282.87,Electronics
user_26,2024-05-27,54.9,Home
user_398,2024-03-19,371.42,Electronics
user_104,2024-05-08,387.6,Clothing
user_457,2024-05-26,183.07,Clothing
user_189,2024-04-16,82.52,Books
user_491,2024-05-10,314.03,Electronics
user_118,2024-05-01,281.62,Electronics
user_281,2024-05-08,425.01,Clothing
user_253,2024-05-25,375.03,Clothing
user_440,2024-04-30,458.44,Clothing
user_199,2024-03-23,253.62,Clothing
user_176,2024-05-16,40.89,Toys
user_396,2024-04-01,443.44,Electronics
user_511,2024-05-05,98.55,Books
user_5,2024-04-03,77.81,Home
user_464,2024-05-27,473.57,Clothing
user_124,2024-05-17,396.93,Electronics
user_702,2024-05-23,364.77,Clothing
user_419,2024-05-29,53.07,Books
user_532,2024-05-20,11.82,Toys
user_446,2024-04-07,464.13,Electronics
user_653,2024-04-17,222.73,Electronics
user_377,2024-04-20,36.16,Toys
user_640,2024-04-09,12.58,Home
user_515,2024-04-26,402.45,Electronics
user_275,2024-05-17,446.79,Electronics
user_621,2024-05-18,277.38,Clothing
user_437,2024-03-19,199.25,Electronics
user_427,2024-03-09,397.2,Clothing
user_199,2024-05-21,414.56,Clothing
user_356,2024-05-18,174.33,Electronics
user_111,2024-04-10,461.84,Electronics
user_335,2024-03-14,334.9,Electronics
user_379,2024-03-19,72.46,Home
user_464,2024-03-06,342.94,Clothing
user_450,2024-04-20,222.36,Clothing
user_665,2024-05-03,93.35,Home
user_168,2024-03-16,470.72,Clothing
user_201,2024-04-14,81.08,Books
user_385,2024-04-09,28.84,Home
user_553,2024-03-02,310.83,Electronics
user_125,2024-03-16,309.65,Clothing
user_701,2024-03-12,456.26,Clothing
user_537,2024-05-26,303.22,Clothing
user_70,2024-03-19,492.42,Electronics
user_199,2024-04-01,483.18,Clothing
user_424,2024-03-21,332.59,Electronics
user_620,2024-04-09,312.79,Electronics
user_318,2024-05-13,406.53,Electronics
user_323,2024-05-28,312.55,Clothing
user_180,2024-03-14,369.63,Electronics
user_345,2024-04-03,53.14,Books
user_273,2024-05-03,449.05,Clothing
user_81,2024-05-19,35.28,Toys
user_690,2024-04-18,26.51,Toys
user_171,2024-05-13,232.39,Clothing
user_637,2024-04-06,196.62,Clothing
user_302,2024-05-02,426.83,Clothing
user_593,2024-03-13,195.01,Clothing
user_620,2024-04-24,163.27,Clothing
user_239,2024-05-23,291.32,Clothing
user_282,2024-05-10,207.84,Electronics
user_664,2024-04-23,150.12,Electronics
user_691,2024-03-23,449.59,Electronics
user_197,2024-04-21,119.82,Electronics
user_511,2024-04-18,29.14,Toys
user_700,2024-03-06,390.1,Clothing
user_673,2024-05-09,79.83,Toys
user_44,2024-03-24,85.93,Home
user_276,2024-04-20,37.46,Books
user_597,2024-05-01,441.15,Electronics
user_702,2024-04-11,279.58,Electronics
user_479,2024-03-13,74.64,Toys
user_688,2024-04-30,433.52,Clothing
user_263,2024-05-11,366.66,Electronics
user_176,2024-05-11,99.58,Books
user_49,2024-03-21,361.06,Electronics
user_515,2024-05-23,371.22,Clothing
user_515,2024-03-27,125.07,Clothing
user_115,2024-05-24,20.38,Books
user_627,2024-05-22,371.7,Clothing
user_113,2024-03-21,28.3,Toys
user_529,2024-05-27,81.86,Toys
user_490,2024-03-13,441.17,Clothing
user_141,2024-03-28,341.58,Electronics
user_670,2024-04-07,481.99,Clothing
user_19,2024-04-18,231.58,Electronics
user_505,2024-03-27,177.32,Electronics
user_123,2024-05-14,88.02,Books
user_25,2024-03-05,471.47,Clothing
user_141,2024-04-05,415.5,Electronics
user_446,2024-05-26,212.85,Clothing
user_401,2024-03-10,172.9,Clothing
user_694,2024-05-30,132.77,Electronics
user_278,2024-04-03,67.55,Toys
user_484,2024-05-11,57.24,Books
user_571,2024-04-07,202.67,Clothing
user_423,2024-03-21,88.26,Home
user_286,2024-03-14,156.59,Clothing
user_128,2024-05-27,167.61,Electronics
user_273,2024-03-07,272.39,Clothing
user_339,2024-04-21,448.9,Clothing
user_20,2024-04-11,110.22,Electronics
user_198,2024-05-28,99.98,Books
user_373,2024-05-18,340.97,Electronics
user_401,2024-03-10,263.86,Electronics
user_321,2024-03-07,316.09,Clothing
user_32,2024-03-26,64.33,Books
user_249,2024-04-27,62.93,Toys
user_345,2024-03-29,56.56,Books
user_470,2024-03-09,300.16,Clothing
user_169,2024-03-19,311.6,Electronics
user_322,2024-03-28,391.02,Clothing
user_19,2024-05-14,311.4,Clothing
user_9,2024-03-25,5.61,Home
user_40,2024-03-11,335.12,Electronics
user_502,2024-04-21,432.29,Clothing
user_323,2024-05-21,464.66,Electronics
user_547,2024-05-10,329.22,Clothing
user_400,2024-05-10,143.52,Electronics
user_658,2024-05-28,67.17,Home
user_70,2024-05-29,401.26,Clothing
user_83,2024-05-19,79.9,Books
user_310,2024-04-22,70.75,Home
user_373,2024-05-16,264.7,Clothing
user_491,2024-03-08,212.96,Clothing
user_144,2024-03-04,257.15,Electronics
user_40,2024-03-26,437.07,Clothing
user_695,2024-03-30,39.0,Toys
user_701,2024-03-12,352.37,Electronics
user_428,2024-03-06,176.26,Clothing
user_499,2024-05-30,56.09,Home
user_104,2024-03-13,136.75,Electronics
user_642,2024-03-24,328.82,Electronics
user_282,2024-05-17,475.26,Clothing
user_415,2024-05-01,450.76,Clothing
user_610,2024-05-24,454.51,Clothing
user_470,2024-05-20,188.69,Clothing
user_458,2024-03-06,481.19,Electronics
user_174,2024-04-22,36.22,Books
user_4,2024-04-04,16.22,Toys
user_527,2024-03-15,410.79,Electronics
user_537,2024-03-06,236.64,Electronics
user_686,2024-04-02,412.4,Clothing
user_672,2024-05-05,28.2,Books
user_506,2024-03-17,41.85,Home
user_381,2024-03-20,369.97,Clothing
user_408,2024-04-19,148.2,Clothing
user_287,2024-03-30,28.98,Toys
user_184,2024-03-16,271.16,Electronics
user_467,2024-05-18,96.76,Home
user_526,2024-05-15,360.0,Electronics
user_12,2024-03-24,331.41,Clothing
user_199,2024-03-01,476.73,Clothing
user_585,2024-03-30,92.12,Books
user_440,2024-03-02,152.35,Clothing
user_62,2024-05-08,342.88,Clothing
user_75,2024-03-01,408.69,Clothing
user_644,2024-04-23,71.27,Home
user_398,2024-03-10,329.2,Electronics
user_199,2024-03-15,142.61,Electronics
user_214,2024-03-14,339.22,Electronics
user_27,2024-04-07,154.82,Clothing
user_350,2024-03-30,473.53,Electronics
user_268,2024-03-25,28.92,Toys
user_124,2024-04-25,496.3,Clothing
user_320,2024-05-22,119.88,Clothing
user_118,2024-03-04,315.37,Electronics
user_633,2024-05-03,118.28,Electronics
user_374,2024-04-22,44.59,Toys
user_685,2024-04-08,58.43,Books
user_314,2024-05-11,171.93,Electronics
user_242,2024-05-04,21.78,Home
user_218,2024-04-16,65.36,Toys
user_664,2024-03-21,399.39,Clothing
user_636,2024-03-14,375.36,Electronics
user_625,2024-04-22,57.59,Home
user_316,2024-03-26,382.41,Clothing
user_362,2024-03-24,394.04,Clothing
user_536,2024-05-16,62.65,Books
user_124,2024-04-29,403.42,Clothing
user_446,2024-03-21,376.11,Electronics
user_152,2024-03-09,405.4,Clothing
user_237,2024-04-23,263.18,Electronics
user_381,2024-05-29,349.05,Electronics
user_231,2024-03-05,407.19,Clothing
user_662,2024-03-04,494.59,Electronics
user_228,2024-05-21,483.12,Electronics
user_535,2024-05-23,330.94,Electronics
user_287,2024-03-12,51.95,Toys
user_464,2024-04-19,195.2,Electronics
user_62,2024-03-06,370.51,Electronics
user_583,2024-03-22,319.21,Electronics
user_572,2024-05-18,69.99,Home
user_231,2024-05-12,159.67,Clothing
user_688,2024-04-03,470.36,Clothing
user_118,2024-03-22,361.72,Clothing
user_77,2024-03-07,35.74,Books
user_66,2024-03-05,67.02,Books
user_448,2024-03-05,76.95,Home
user_214,2024-03-31,333.13,Clothing
user_221,2024-05-24,134.4,Electronics
user_588,2024-03-23,138.37,Electronics
user_292,2024-05-30,15.6,Toys
user_397,2024-03-09,52.13,Books
user_531,2024-03-23,125.7,Clothing
user_281,2024-04-16,463.88,Clothing
user_682,2024-05-06,109.86,Electronics
user_620,2024-04-29,267.4,Clothing
user_588,2024-03-03,382.88,Clothing
user_248,2024-05-12,98.64,Books
user_592,2024-04-03,105.54,Clothing
user_78,2024-04-09,65.36,Toys
user_205,2024-04-20,49.03,Books
user_705,2024-05-13,118.46,Clothing
user_507,2024-05-05,399.54,Electronics
user_580,2024-04-07,237.43,Electronics
user_279,2024-04-22,63.4,Books
user_1,2024-05-25,75.55,Books
user_51,2024-05-16,267.79,Electronics
user_63,2024-04-29,96.66,Books
user_627,2024-05-28,302.41,Electronics
user_12,2024-04-25,155.29,Clothing
user_541,2024-05-04,465.75,Clothing
user_140,2024-04-14,450.93,Electronics
user_457,2024-04-29,179.1,Clothing
user_199,2024-04-11,338.89,Clothing
user_555,2024-04-02,202.89,Electronics
user_534,2024-03-15,274.03,Clothing
user_588,2024-04-22,428.96,Clothing
user_630,2024-05-01,460.94,Clothing
user_48,2024-04-07,214.24,Electronics
user_231,2024-05-31,123.28,Electronics
user_448,2024-05-03,66.1,Toys
user_187,2024-05-18,89.91,Books
user_192,2024-03-24,416.72,Electronics
user_272,2024-03-10,343.06,Clothing
user_322,2024-03-18,248.41,Electronics
user_130,2024-05-30,49.79,Home
user_111,2024-03-20,423.74,Clothing
user_247,2024-04-28,324.22,Clothing
user_40,2024-03-20,151.23,Electronics
user_62,2024-03-09,344.24,Clothing
user_125,2024-04-09,216.2,Clothing
user_96,2024-05-28,40.23,Home
user_155,2024-04-26,437.39,Electronics
user_317,2024-05-26,89.05,Books
user_339,2024-05-23,294.06,Clothing
user_17,2024-04-15,34.5,Toys
user_278,2024-04-28,91.66,Home
user_100,2024-03-30,85.73,Home
user_259,2024-04-01,170.96,Clothing
user_178,2024-03-30,237.33,Clothing
user_305,2024-03-30,39.1,Books
user_233,2024-04-18,229.87,Electronics
user_234,2024-04-11,43.88,Home
user_546,2024-03-16,98.03,Toys
user_396,2024-04-24,341.96,Clothing
user_487,2024-03-16,220.85,Electronics
user_75,2024-05-31,376.98,Electronics
user_272,2024-05-03,254.07,Clothing
user_437,2024-04-30,315.18,Clothing
user_6,2024-05-07,68.32,Home
user_295,2024-03-28,23.46,Home
user_335,2024-03-18,419.98,Electronics
user_678,2024-03-19,279.94,Clothing
user_141,2024-05-09,323.01,Electronics
user_15,2024-03-10,259.34,Electronics
user_630,2024-03-27,487.38,Electronics
user_284,2024-04-03,83.11,Home
user_154,2024-03-14,382.85,Electronics
user_553,2024-03-11,124.46,Clothing
user_421,2024-04-06,335.53,Clothing
user_502,2024-03-24,264.56,Electronics
user_291,2024-04-09,31.95,Books
user_63,2024-03-30,48.69,Home
user_221,2024-04-23,241.49,Clothing
user_394,2024-05-25,234.9,Clothing
user_319,2024-03-19,73.99,Books
user_193,2024-03-29,207.38,Clothing
user_649,2024-04-01,96.68,Books
user_434,2024-04-20,97.82,Books
user_27,2024-04-09,288.11,Electronics
user_197,2024-03-15,448.71,Electronics
user_691,2024-05-31,153.12,Electronics
user_208,2024-04-01,76.79,Toys
user_81,2024-05-25,57.35,Books
user_263,2024-03-13,310.55,Electronics
user_251,2024-04-08,8.96,Books
user_464,2024-05-08,111.1,Clothing
user_359,2024-05-25,420.28,Electronics
user_447,2024-03-22,198.42,Electronics
user_627,2024-03-29,204.22,Electronics
user_36,2024-03-07,425.23,Electronics
user_552,2024-03-09,209.76,Electronics
user_155,2024-03-09,392.63,Electronics
user_40,2024-05-25,396.4,Clothing
user_172,2024-04-30,378.98,Electronics
user_521,2024-03-29,56.97,Books
user_708,2024-03-07,10.98,Books
user_302,2024-05-30,275.36,Electronics
user_41,2024-05-15,167.9,Clothing
user_272,2024-05-13,280.56,Clothing
user_696,2024-04-27,47.93,Books
user_12,2024-05-24,481.12,Clothing
user_271,2024-03-14,468.03,Electronics
user_90,2024-03-09,318.49,Clothing
user_574,2024-05-20,178.82,Clothing
user_263,2024-03-14,269.72,Electronics
user_275,2024-03-27,369.04,Electronics
user_642,2024-03-08,277.09,Electronics
user_424,2024-03-03,282.08,Clothing
user_131,2024-05-31,19.18,Toys
user_683,2024-04-16,254.38,Clothing
user_580,2024-05-16,326.55,Clothing
user_449,2024-05-16,75.14,Books
user_141,2024-05-09,108.26,Clothing
user_349,2024-05-22,65.67,Toys
user_103,2024-03-17,50.67,Toys
user_630,2024-05-11,261.99,Electronics
user_451,2024-05-02,347.8,Clothing
user_359,2024-04-29,260.95,Electronics
user_683,2024-04-12,381.18,Clothing
user_265,2024-05-26,364.56,Electronics
user_457,2024-04-22,333.63,Clothing
user_86,2024-05-24,201.14,Electronics
user_441,2024-04-12,44.83,Toys
user_642,2024-03-22,211.47,Electronics
user_396,2024-04-30,381.27,Electronics
user_21,2024-05-07,55.73,Home
user_458,2024-03-08,294.77,Clothing
user_385,2024-03-10,92.3,Home
user_664,2024-03-16,243.81,Clothing
user_62,2024-03-28,373.74,Electronics
user_691,2024-03-10,123.87,Clothing
user_515,2024-05-15,125.01,Electronics
user_686,2024-04-07,279.19,Clothing
user_683,2024-05-21,386.21,Clothing
user_137,2024-03-27,248.89,Electronics
user_507,2024-04-09,101.93,Electronics
user_53,2024-05-28,62.64,Toys
user_247,2024-03-15,167.0,Electronics
user_465,2024-05-01,235.05,Clothing
user_155,2024-03-16,366.41,Electronics
user_686,2024-03-01,468.18,Electronics
user_509,2024-05-23,56.05,Toys
user_688,2024-03-12,223.98,Electronics
user_152,2024-05-30,391.04,Clothing
user_314,2024-03-03,118.92,Electronics
user_167,2024-05-18,225.66,Electronics
user_415,2024-03-09,156.12,Electronics
user_645,2024-05-11,67.25,Toys
user_531,2024-04-07,346.92,Clothing
user_515,2024-04-22,110.9,Clothing
user_122,2024-05-02,36.44,Books
user_168,2024-05-22,466.79,Electronics
user_243,2024-04-25,320.64,Electronics
user_647,2024-04-19,248.88,Clothing
user_683,2024-05-10,239.39,Electronics
user_239,2024-03-20,281.81,Electronics
user_313,2024-03-30,22.28,Home
user_615,2024-05-25,299.12,Clothing
user_369,2024-05-08,89.56,Books
user_670,2024-04-28,337.6,Electronics
user_585,2024-04-10,84.75,Books
user_265,2024-05-12,467.46,Clothing
user_595,2024-05-23,66.79,Toys
user_254,2024-03-02,8.49,Home
user_475,2024-03-06,496.56,Electronics
user_382,2024-05-26,92.79,Books
